type,n,min_us,max_us,mean_us,median_us,stddev_us
0,14800,4049,4557,4161.556,4111,157.285
0,14900,4101,4490,4165.444,4119,123.866
0,15000,4133,4908,4338.889,4219,249.638
0,15100,4161,4237,4195.333,4197,32.261
0,15200,4204,4384,4242.000,4220,56.798
0,15300,4255,4546,4345.222,4291,105.791
0,15400,4270,4553,4349.778,4325,84.923
0,15500,4312,4631,4360.667,4318,102.662
0,15600,4347,4612,4444.667,4423,96.309
0,15700,4380,4709,4445.889,4427,100.673
0,15800,4422,4508,4459.222,4461,26.985
0,15900,4429,4954,4534.222,4491,160.252
0,16000,4488,4768,4613.556,4584,116.603
0,16100,4545,4734,4585.333,4558,59.810
0,16200,4557,4993,4637.222,4582,140.559
0,16300,4584,5151,4676.556,4616,180.481
0,16400,4505,4881,4679.556,4649,132.204
0,16500,4678,5192,4759.000,4713,163.706
0,16600,4673,5186,4846.889,4751,208.466
0,16700,4704,5419,4854.222,4765,229.600
0,16800,4767,5043,4829.111,4790,93.258
0,16900,4796,5293,4900.778,4823,168.670
0,17000,4864,5003,4962.778,4971,44.491
0,17100,4979,5533,5166.889,5054,201.374
0,17200,5038,5158,5092.111,5097,37.032
0,17300,5109,5610,5242.667,5166,163.631
0,17400,4965,5669,5081.889,5002,223.540
0,17500,5029,5794,5170.778,5073,248.263
0,17600,5051,5537,5147.444,5107,149.682
0,17700,5063,5367,5209.667,5148,134.281
0,17800,5118,5534,5232.000,5160,154.705
0,17900,5157,5656,5241.444,5197,157.371
0,18000,5199,5467,5290.667,5240,107.680
0,18100,5142,5530,5328.111,5277,123.176
0,18200,5133,5391,5247.444,5231,101.816
0,18300,5161,5453,5291.556,5312,100.101
0,18400,5212,6126,5422.889,5264,297.913
0,18500,5244,5963,5454.778,5406,218.697
0,18600,5390,5545,5441.778,5428,45.431
0,18700,5471,5809,5557.889,5499,120.367
0,18800,5490,5994,5617.222,5538,188.504
0,18900,5530,5723,5598.889,5579,62.949
0,19000,5443,6429,5686.778,5551,313.419
0,19100,5463,5709,5538.778,5501,94.773
0,19200,5497,5749,5568.333,5549,75.313
0,19300,5549,5866,5678.111,5602,123.885
0,19400,5740,6781,5915.333,5760,339.259
0,19500,5758,6051,5844.333,5789,108.707
0,19600,5777,6575,5936.222,5838,253.778
0,19700,5854,6248,5926.556,5887,122.204
0,19800,5700,6128,5815.889,5754,142.637
0,19900,5794,6801,5996.444,5882,317.233
0,20000,5813,6072,5893.889,5871,75.826
0,20100,5831,6587,5971.889,5876,237.785
0,20200,5881,6164,5989.444,5958,106.628
0,20300,6041,6322,6140.444,6129,103.089
0,20400,5943,6488,6147.667,6149,179.116
0,20500,5998,6450,6147.778,6106,150.886
0,20600,6049,6255,6163.778,6164,66.578
0,20700,6048,6645,6163.667,6120,184.237
0,20800,6103,6852,6208.000,6129,242.401
0,20900,6147,6550,6252.778,6213,126.424
0,21000,6131,6327,6222.778,6220,59.453
0,21100,6361,6858,6520.667,6490,161.735
0,21200,6291,6897,6456.889,6430,180.392
0,21300,6299,6852,6408.556,6322,187.438
0,21400,6347,7301,6608.667,6532,305.235
0,21500,6418,6865,6647.667,6631,152.122
0,21600,6430,6979,6615.444,6635,191.799
0,21700,6415,6970,6578.556,6479,218.898
0,21800,6510,7040,6749.222,6699,206.953
0,21900,6705,6982,6782.444,6743,103.817
